_id,topic,weight
6234011d28a0c11b54da32aa,18, 0.1181566
6234011d28a0c11b54da32aa,21, 0.20257974
6234011f28a0c11b54da32ab,7, 0.18324293
6234011f28a0c11b54da32ab,18, 0.18964459
6234011f28a0c11b54da32ab,20, 0.14848837
6234011f28a0c11b54da32ab,21, 0.4595878
6234012228a0c11b54da32ac,2, 0.063216045
6234012228a0c11b54da32ac,4, 0.25246227
6234012228a0c11b54da32ac,6, 0.024637718
6234012228a0c11b54da32ac,9, 0.09187336
6234012228a0c11b54da32ac,17, 0.1320272
6234012228a0c11b54da32ac,18, 0.22038108
6234012228a0c11b54da32ac,20, 0.20057192
6234012528a0c11b54da32ad,8, 0.07894862
6234012528a0c11b54da32ad,9, 0.05464171
6234012528a0c11b54da32ad,10, 0.45152178
6234012528a0c11b54da32ad,11, 0.05349029
6234012528a0c11b54da32ad,18, 0.24754252
6234012528a0c11b54da32ad,20, 0.097310305
6234012728a0c11b54da32ae,1, 0.047087267
6234012728a0c11b54da32ae,2, 0.17851996
6234012728a0c11b54da32ae,7, 0.19890933
6234012728a0c11b54da32ae,8, 0.37273908
6234012728a0c11b54da32ae,20, 0.1818183
6234012928a0c11b54da32af,1, 0.12555371
6234012928a0c11b54da32af,6, 0.20120808
6234012928a0c11b54da32af,8, 0.27210408
6234012928a0c11b54da32af,18, 0.18565454
6234012928a0c11b54da32af,20, 0.19512129
6234012c28a0c11b54da32b0,0, 0.1599205
6234012c28a0c11b54da32b0,1, 0.3776127
6234012c28a0c11b54da32b0,4, 0.14297615
6234012c28a0c11b54da32b0,9, 0.09227217
6234012c28a0c11b54da32b0,10, 0.093441546
6234012c28a0c11b54da32b0,18, 0.11602073
6234012e28a0c11b54da32b1,2, 0.38148603
6234012e28a0c11b54da32b1,18, 0.18847384
6234012e28a0c11b54da32b1,20, 0.4021602
6234013028a0c11b54da32b2,4, 0.32526866
6234013028a0c11b54da32b2,5, 0.040456455
6234013028a0c11b54da32b2,8, 0.1159471
6234013028a0c11b54da32b2,17, 0.2058223
6234013028a0c11b54da32b2,18, 0.16673805
6234013028a0c11b54da32b2,20, 0.12844113
6234013328a0c11b54da32b3,9, 0.057684787
6234013328a0c11b54da32b3,11, 0.48976725
6234013328a0c11b54da32b3,18, 0.15971154
6234013328a0c11b54da32b3,20, 0.2737844
6234013528a0c11b54da32b4,11, 0.420546
6234013528a0c11b54da32b4,18, 0.18531051
6234013528a0c11b54da32b4,20, 0.3707711
6234013728a0c11b54da32b5,11, 0.8076039
6234013728a0c11b54da32b5,16, 0.059489813
6234013728a0c11b54da32b5,18, 0.11016608
6234013a28a0c11b54da32b6,8, 0.16266587
6234013a28a0c11b54da32b6,18, 0.13493395
6234013a28a0c11b54da32b6,20, 0.53009915
6234013a28a0c11b54da32b6,21, 0.15325963
6234013c28a0c11b54da32b7,8, 0.15743907
6234013c28a0c11b54da32b7,16, 0.23151618
6234013c28a0c11b54da32b7,18, 0.17601986
6234013c28a0c11b54da32b7,20, 0.41228935
6234013e28a0c11b54da32b8,6, 0.4350001
6234013e28a0c11b54da32b8,8, 0.15667142
6234013e28a0c11b54da32b8,9, 0.030553387
6234013e28a0c11b54da32b8,18, 0.2184271
6234013e28a0c11b54da32b8,20, 0.13724329
6234014028a0c11b54da32b9,0, 0.39189926
6234014028a0c11b54da32b9,8, 0.23117526
6234014028a0c11b54da32b9,18, 0.20582183
6234014028a0c11b54da32b9,20, 0.15112409
6234014328a0c11b54da32ba,1, 0.14291303
6234014328a0c11b54da32ba,5, 0.03628604
6234014328a0c11b54da32ba,8, 0.2465346
6234014328a0c11b54da32ba,17, 0.23634797
6234014328a0c11b54da32ba,18, 0.10193788
6234014328a0c11b54da32ba,20, 0.21732128
6234014528a0c11b54da32bb,5, 0.04582299
6234014528a0c11b54da32bb,8, 0.15218052
6234014528a0c11b54da32bb,17, 0.21022587
6234014528a0c11b54da32bb,18, 0.14478992
6234014528a0c11b54da32bb,19, 0.27139035
6234014528a0c11b54da32bb,20, 0.15784144
6234014728a0c11b54da32bc,3, 0.15104689
6234014728a0c11b54da32bc,4, 0.19624564
6234014728a0c11b54da32bc,8, 0.52558625
6234014728a0c11b54da32bc,18, 0.1030282
6234014a28a0c11b54da32bd,1, 0.2013196
6234014a28a0c11b54da32bd,7, 0.12971003
6234014a28a0c11b54da32bd,11, 0.3651538
6234014a28a0c11b54da32bd,18, 0.115682416
6234014a28a0c11b54da32bd,20, 0.16971815
6234014c28a0c11b54da32be,8, 0.06856312
6234014c28a0c11b54da32be,9, 0.07061096
6234014c28a0c11b54da32be,10, 0.32093295
6234014c28a0c11b54da32be,18, 0.16679585
6234014c28a0c11b54da32be,19, 0.22461633
6234014c28a0c11b54da32be,20, 0.13028702
6234014e28a0c11b54da32bf,2, 0.046574447
6234014e28a0c11b54da32bf,9, 0.09902576
6234014e28a0c11b54da32bf,10, 0.17710854
6234014e28a0c11b54da32bf,15, 0.18900673
6234014e28a0c11b54da32bf,18, 0.14176106
6234014e28a0c11b54da32bf,19, 0.12103799
6234014e28a0c11b54da32bf,20, 0.21065153
6234015128a0c11b54da32c0,2, 0.29437754
6234015128a0c11b54da32c0,6, 0.05032664
6234015128a0c11b54da32c0,11, 0.45387605
6234015128a0c11b54da32c0,20, 0.15824546
6234015328a0c11b54da32c1,8, 0.36118954
6234015328a0c11b54da32c1,16, 0.21248394
6234015328a0c11b54da32c1,18, 0.2970448
6234015328a0c11b54da32c1,20, 0.10932011
6234015928a0c11b54da32c2,1, 0.12377398
6234015928a0c11b54da32c2,9, 0.061685324
6234015928a0c11b54da32c2,11, 0.46912295
6234015928a0c11b54da32c2,18, 0.12736757
6234015928a0c11b54da32c2,20, 0.20046777
6234015d28a0c11b54da32c3,6, 0.12654503
6234015d28a0c11b54da32c3,8, 0.08005282
6234015d28a0c11b54da32c3,9, 0.17413542
6234015d28a0c11b54da32c3,11, 0.33182412
6234015d28a0c11b54da32c3,18, 0.16883892
6234015d28a0c11b54da32c3,20, 0.10205364
6234015f28a0c11b54da32c4,2, 0.37846744
6234015f28a0c11b54da32c4,16, 0.072423756
6234015f28a0c11b54da32c4,18, 0.36641464
6234015f28a0c11b54da32c4,20, 0.1632019
6234016128a0c11b54da32c5,4, 0.19338483
6234016128a0c11b54da32c5,7, 0.21553195
6234016128a0c11b54da32c5,18, 0.12617569
6234016128a0c11b54da32c5,20, 0.4454055
6234016728a0c11b54da32c6,8, 0.16323754
6234016728a0c11b54da32c6,18, 0.20777501
6234016728a0c11b54da32c6,20, 0.60108393
6234016a28a0c11b54da32c7,1, 0.19759877
6234016a28a0c11b54da32c7,2, 0.23932575
6234016a28a0c11b54da32c7,5, 0.025426485
6234016a28a0c11b54da32c7,17, 0.13444094
6234016a28a0c11b54da32c7,18, 0.07356126
6234016a28a0c11b54da32c7,19, 0.14716023
6234016a28a0c11b54da32c7,20, 0.16910927
6234016e28a0c11b54da32c8,7, 0.16316295
6234016e28a0c11b54da32c8,18, 0.1590172
6234016e28a0c11b54da32c8,20, 0.65620625
6234017028a0c11b54da32c9,1, 0.48780805
6234017028a0c11b54da32c9,8, 0.31500956
6234017028a0c11b54da32c9,18, 0.17502128
6234017228a0c11b54da32ca,0, 0.13530052
6234017228a0c11b54da32ca,4, 0.40071225
6234017228a0c11b54da32ca,8, 0.10528514
6234017228a0c11b54da32ca,18, 0.20874685
6234017228a0c11b54da32ca,20, 0.13061926
6234017428a0c11b54da32cb,1, 0.13770753
6234017428a0c11b54da32cb,8, 0.17590451
6234017428a0c11b54da32cb,9, 0.10158192
6234017428a0c11b54da32cb,10, 0.3377835
6234017428a0c11b54da32cb,11, 0.05692553
6234017428a0c11b54da32cb,18, 0.13683294
6234017428a0c11b54da32cb,20, 0.03775027
6234017728a0c11b54da32cc,8, 0.30176756
6234017728a0c11b54da32cc,9, 0.09600887
6234017728a0c11b54da32cc,10, 0.28390294
6234017728a0c11b54da32cc,18, 0.21086638
6234017728a0c11b54da32cc,20, 0.08858764
6234017928a0c11b54da32cd,1, 0.10619864
6234017928a0c11b54da32cd,2, 0.036837704
6234017928a0c11b54da32cd,4, 0.66326106
6234017928a0c11b54da32cd,6, 0.062291138
6234017928a0c11b54da32cd,18, 0.1142265
6234017b28a0c11b54da32ce,1, 0.23516047
6234017b28a0c11b54da32ce,2, 0.13346031
6234017b28a0c11b54da32ce,4, 0.11039813
6234017b28a0c11b54da32ce,6, 0.035341278
6234017b28a0c11b54da32ce,18, 0.0873012
6234017b28a0c11b54da32ce,20, 0.38251263
6234017e28a0c11b54da32cf,2, 0.7368035
6234017e28a0c11b54da32cf,11, 0.11153213
6234017e28a0c11b54da32cf,18, 0.12624267
6234018028a0c11b54da32d0,8, 0.30354
6234018028a0c11b54da32d0,18, 0.44095737
6234018028a0c11b54da32d0,20, 0.2266884
6234018328a0c11b54da32d1,1, 0.35994494
6234018328a0c11b54da32d1,2, 0.09486049
6234018328a0c11b54da32d1,7, 0.13480721
6234018328a0c11b54da32d1,9, 0.028648453
6234018328a0c11b54da32d1,18, 0.35507095
6234018528a0c11b54da32d2,5, 0.034656916
6234018528a0c11b54da32d2,8, 0.31153113
6234018528a0c11b54da32d2,17, 0.19005764
6234018528a0c11b54da32d2,18, 0.21170072
6234018528a0c11b54da32d2,20, 0.23272364
6234018728a0c11b54da32d3,1, 0.21145277
6234018728a0c11b54da32d3,5, 0.026367933
6234018728a0c11b54da32d3,8, 0.21454932
6234018728a0c11b54da32d3,17, 0.11692048
6234018728a0c11b54da32d3,18, 0.09026166
6234018728a0c11b54da32d3,20, 0.13644679
6234018728a0c11b54da32d3,21, 0.18849617
6234018a28a0c11b54da32d4,1, 0.39516762
6234018a28a0c11b54da32d4,8, 0.37213024
6234018a28a0c11b54da32d4,14, 0.07384347
6234018a28a0c11b54da32d4,18, 0.13838303
6234018c28a0c11b54da32d5,1, 0.088002056
6234018c28a0c11b54da32d5,8, 0.3183853
6234018c28a0c11b54da32d5,18, 0.1478983
6234018c28a0c11b54da32d5,20, 0.12697008
6234018c28a0c11b54da32d5,21, 0.30229342
6234018e28a0c11b54da32d6,8, 0.13471958
6234018e28a0c11b54da32d6,9, 0.08427049
6234018e28a0c11b54da32d6,17, 0.33187076
6234018e28a0c11b54da32d6,18, 0.29776105
6234018e28a0c11b54da32d6,20, 0.13155694
6234019028a0c11b54da32d7,0, 0.08251353
6234019028a0c11b54da32d7,8, 0.21727642
6234019028a0c11b54da32d7,14, 0.28934628
6234019028a0c11b54da32d7,18, 0.24338527
6234019028a0c11b54da32d7,20, 0.1476453
6234019328a0c11b54da32d8,8, 0.54407305
6234019328a0c11b54da32d8,18, 0.26493457
6234019328a0c11b54da32d8,20, 0.16556612
6234019528a0c11b54da32d9,8, 0.06772737
6234019528a0c11b54da32d9,9, 0.083219
6234019528a0c11b54da32d9,18, 0.13231592
6234019528a0c11b54da32d9,20, 0.6996682
6234019728a0c11b54da32da,8, 0.25393644
6234019728a0c11b54da32da,11, 0.25973523
6234019728a0c11b54da32da,18, 0.32421967
6234019728a0c11b54da32da,20, 0.14261353
6234019a28a0c11b54da32db,5, 0.21994509
6234019a28a0c11b54da32db,8, 0.0648534
6234019a28a0c11b54da32db,9, 0.06649935
6234019a28a0c11b54da32db,11, 0.17610128
6234019a28a0c11b54da32db,18, 0.32609552
6234019a28a0c11b54da32db,20, 0.12735051
6234019c28a0c11b54da32dc,3, 0.3019403
6234019c28a0c11b54da32dc,8, 0.31599283
6234019c28a0c11b54da32dc,18, 0.19754198
6234019c28a0c11b54da32dc,20, 0.1659159
6234019e28a0c11b54da32dd,8, 0.069585115
6234019e28a0c11b54da32dd,9, 0.089474246
6234019e28a0c11b54da32dd,11, 0.037092477
6234019e28a0c11b54da32dd,18, 0.25156313
6234019e28a0c11b54da32dd,20, 0.5350881
623401a128a0c11b54da32de,8, 0.111149654
623401a128a0c11b54da32de,9, 0.32748199
623401a128a0c11b54da32de,18, 0.21252912
623401a128a0c11b54da32de,20, 0.3288617
623401a328a0c11b54da32df,0, 0.31908613
623401a328a0c11b54da32df,8, 0.40360275
623401a328a0c11b54da32df,11, 0.14103569
623401a328a0c11b54da32df,16, 0.035165776
623401a328a0c11b54da32df,20, 0.080744356
623401a528a0c11b54da32e0,2, 0.097360365
623401a528a0c11b54da32e0,7, 0.18350747
623401a528a0c11b54da32e0,9, 0.035908792
623401a528a0c11b54da32e0,17, 0.31453937
623401a528a0c11b54da32e0,18, 0.20514841
623401a528a0c11b54da32e0,20, 0.14387074
623401a828a0c11b54da32e1,4, 0.08893308
623401a828a0c11b54da32e1,8, 0.41956913
623401a828a0c11b54da32e1,18, 0.37037936
623401a828a0c11b54da32e1,20, 0.102507055
623401ac28a0c11b54da32e2,0, 0.15857674
623401ac28a0c11b54da32e2,2, 0.16545759
623401ac28a0c11b54da32e2,4, 0.14882144
623401ac28a0c11b54da32e2,5, 0.07046617
623401ac28a0c11b54da32e2,7, 0.24522823
623401ac28a0c11b54da32e2,18, 0.10260107
623401ac28a0c11b54da32e2,20, 0.09368188
623401af28a0c11b54da32e3,8, 0.70779246
623401af28a0c11b54da32e3,16, 0.05587669
623401af28a0c11b54da32e3,20, 0.21013813
623401b228a0c11b54da32e4,2, 0.23758994
623401b228a0c11b54da32e4,5, 0.06874887
623401b228a0c11b54da32e4,8, 0.26712823
623401b228a0c11b54da32e4,18, 0.27395737
623401b228a0c11b54da32e4,20, 0.13324332
623401b428a0c11b54da32e5,2, 0.77470106
623401b428a0c11b54da32e5,18, 0.20508122
623401b628a0c11b54da32e6,9, 0.120638706
623401b628a0c11b54da32e6,11, 0.3489511
623401b628a0c11b54da32e6,18, 0.18099289
623401b628a0c11b54da32e6,20, 0.32841116
623401b828a0c11b54da32e7,1, 0.046660144
623401b828a0c11b54da32e7,8, 0.099499464
623401b828a0c11b54da32e7,14, 0.22076252
623401b828a0c11b54da32e7,17, 0.048136123
623401b828a0c11b54da32e7,18, 0.08580178
623401b828a0c11b54da32e7,20, 0.48296535
623401bb28a0c11b54da32e8,3, 0.094233334
623401bb28a0c11b54da32e8,5, 0.14615595
623401bb28a0c11b54da32e8,7, 0.29909182
623401bb28a0c11b54da32e8,16, 0.21973586
623401bb28a0c11b54da32e8,18, 0.10648028
623401bb28a0c11b54da32e8,20, 0.11813419
623401bd28a0c11b54da32e9,7, 0.26360875
623401bd28a0c11b54da32e9,9, 0.16921254
623401bd28a0c11b54da32e9,14, 0.04296215
623401bd28a0c11b54da32e9,18, 0.16297886
623401bd28a0c11b54da32e9,20, 0.34032887
623401c528a0c11b54da32ea,8, 0.2627926
623401c528a0c11b54da32ea,11, 0.21318634
623401c528a0c11b54da32ea,15, 0.12258872
623401c528a0c11b54da32ea,18, 0.24751256
623401c528a0c11b54da32ea,20, 0.13634141
623401c728a0c11b54da32eb,4, 0.33544
623401c728a0c11b54da32eb,5, 0.16334693
623401c728a0c11b54da32eb,8, 0.11196293
623401c728a0c11b54da32eb,13, 0.06472614
623401c728a0c11b54da32eb,18, 0.15106188
623401c728a0c11b54da32eb,20, 0.15653282
623401ca28a0c11b54da32ec,7, 0.19088766
623401ca28a0c11b54da32ec,18, 0.11146613
623401ca28a0c11b54da32ec,19, 0.2066401
623401ca28a0c11b54da32ec,20, 0.47150648
623401cc28a0c11b54da32ed,7, 0.453447
623401cc28a0c11b54da32ed,18, 0.28496996
623401cc28a0c11b54da32ed,20, 0.24100648
623401ce28a0c11b54da32ee,1, 0.18151712
623401ce28a0c11b54da32ee,7, 0.30069998
623401ce28a0c11b54da32ee,18, 0.15632927
623401ce28a0c11b54da32ee,20, 0.33805382
623401d128a0c11b54da32ef,7, 0.31773427
623401d128a0c11b54da32ef,18, 0.23174053
623401d128a0c11b54da32ef,20, 0.43042624
623401d428a0c11b54da32f0,7, 0.20812224
623401d428a0c11b54da32f0,8, 0.09202609
623401d428a0c11b54da32f0,17, 0.060184915
623401d428a0c11b54da32f0,18, 0.1821928
623401d428a0c11b54da32f0,19, 0.26269922
623401d428a0c11b54da32f0,20, 0.17658333
623401d628a0c11b54da32f1,7, 0.25850406
623401d628a0c11b54da32f1,17, 0.06791275
623401d628a0c11b54da32f1,18, 0.17461997
623401d628a0c11b54da32f1,19, 0.2791694
623401d628a0c11b54da32f1,20, 0.20046535
623401d828a0c11b54da32f2,8, 0.32898894
623401d828a0c11b54da32f2,15, 0.18560164
623401d828a0c11b54da32f2,18, 0.2559808
623401d828a0c11b54da32f2,20, 0.20729467
623401db28a0c11b54da32f3,2, 0.124787435
623401db28a0c11b54da32f3,8, 0.12006033
623401db28a0c11b54da32f3,9, 0.11920655
623401db28a0c11b54da32f3,16, 0.14748625
623401db28a0c11b54da32f3,18, 0.29746735
623401db28a0c11b54da32f3,20, 0.17184553
623401dd28a0c11b54da32f4,1, 0.33946922
623401dd28a0c11b54da32f4,8, 0.2810999
623401dd28a0c11b54da32f4,18, 0.16740246
623401dd28a0c11b54da32f4,20, 0.1929849
623401df28a0c11b54da32f5,0, 0.08953819
623401df28a0c11b54da32f5,5, 0.26745835
623401df28a0c11b54da32f5,8, 0.11871496
623401df28a0c11b54da32f5,9, 0.06633872
623401df28a0c11b54da32f5,18, 0.26659855
623401df28a0c11b54da32f5,20, 0.17167665
623401e228a0c11b54da32f6,1, 0.28617904
623401e228a0c11b54da32f6,8, 0.39175972
623401e228a0c11b54da32f6,12, 0.16021438
623401e228a0c11b54da32f6,18, 0.13970114
623401e428a0c11b54da32f7,2, 0.092771485
623401e428a0c11b54da32f7,7, 0.22388013
623401e428a0c11b54da32f7,9, 0.051028334
623401e428a0c11b54da32f7,10, 0.36345512
623401e428a0c11b54da32f7,18, 0.1399595
623401e428a0c11b54da32f7,20, 0.11157393
623401e628a0c11b54da32f8,8, 0.16317008
623401e628a0c11b54da32f8,10, 0.27873906
623401e628a0c11b54da32f8,16, 0.19968456
623401e628a0c11b54da32f8,18, 0.18306577
623401e628a0c11b54da32f8,20, 0.15647815
623401e828a0c11b54da32f9,7, 0.29632652
623401e828a0c11b54da32f9,9, 0.024624368
623401e828a0c11b54da32f9,13, 0.09142239
623401e828a0c11b54da32f9,18, 0.40530205
623401e828a0c11b54da32f9,20, 0.15815568
623401eb28a0c11b54da32fa,1, 0.6494921
623401eb28a0c11b54da32fa,6, 0.07298698
623401eb28a0c11b54da32fa,8, 0.16580379
623401eb28a0c11b54da32fa,18, 0.09310833
623401ed28a0c11b54da32fb,5, 0.02977443
623401ed28a0c11b54da32fb,8, 0.12543309
623401ed28a0c11b54da32fb,17, 0.15092169
623401ed28a0c11b54da32fb,18, 0.1732667
623401ed28a0c11b54da32fb,19, 0.15689681
623401ed28a0c11b54da32fb,20, 0.3478842
623401ef28a0c11b54da32fc,3, 0.2833868
623401ef28a0c11b54da32fc,8, 0.40569475
623401ef28a0c11b54da32fc,18, 0.17837776
623401ef28a0c11b54da32fc,20, 0.1158286
623401f128a0c11b54da32fd,1, 0.070181355
623401f128a0c11b54da32fd,7, 0.34393373
623401f128a0c11b54da32fd,9, 0.06793262
623401f128a0c11b54da32fd,18, 0.077851325
623401f128a0c11b54da32fd,19, 0.15718001
623401f128a0c11b54da32fd,20, 0.26558903
623401f428a0c11b54da32fe,7, 0.3252982
623401f428a0c11b54da32fe,18, 0.14567058
623401f428a0c11b54da32fe,20, 0.2670538
623401f428a0c11b54da32fe,21, 0.23984982
623401f628a0c11b54da32ff,0, 0.21909513
623401f628a0c11b54da32ff,9, 0.075612605
623401f628a0c11b54da32ff,15, 0.24049509
623401f628a0c11b54da32ff,18, 0.22496904
623401f628a0c11b54da32ff,20, 0.21772231
623401f928a0c11b54da3300,7, 0.19538647
623401f928a0c11b54da3300,9, 0.23394714
623401f928a0c11b54da3300,12, 0.12247103
623401f928a0c11b54da3300,18, 0.22889937
623401f928a0c11b54da3300,20, 0.11862954
623401f928a0c11b54da3300,21, 0.0792463
623401fb28a0c11b54da3301,2, 0.7826182
623401fb28a0c11b54da3301,18, 0.19670428
623401fd28a0c11b54da3302,8, 0.33452037
623401fd28a0c11b54da3302,18, 0.283698
623401fd28a0c11b54da3302,19, 0.13549775
623401fd28a0c11b54da3302,20, 0.22529124
6234020028a0c11b54da3303,8, 0.41439247
6234020028a0c11b54da3303,10, 0.1827248
6234020028a0c11b54da3303,18, 0.21739163
6234020028a0c11b54da3303,20, 0.16335385
6234020328a0c11b54da3304,1, 0.08928001
6234020328a0c11b54da3304,8, 0.27349576
6234020328a0c11b54da3304,10, 0.25311658
6234020328a0c11b54da3304,18, 0.16686743
6234020328a0c11b54da3304,20, 0.1957451
6234020528a0c11b54da3305,1, 0.056921642
6234020528a0c11b54da3305,8, 0.33135453
6234020528a0c11b54da3305,10, 0.1373824
6234020528a0c11b54da3305,18, 0.20918635
6234020528a0c11b54da3305,20, 0.24716453
6234020728a0c11b54da3306,8, 0.36001587
6234020728a0c11b54da3306,10, 0.12367246
6234020728a0c11b54da3306,16, 0.10807625
6234020728a0c11b54da3306,18, 0.22886574
6234020728a0c11b54da3306,20, 0.16096504
6234020a28a0c11b54da3307,1, 0.0646113
6234020a28a0c11b54da3307,8, 0.31774706
6234020a28a0c11b54da3307,10, 0.1393091
6234020a28a0c11b54da3307,16, 0.08093477
6234020a28a0c11b54da3307,18, 0.21329099
6234020a28a0c11b54da3307,20, 0.16544649
6234020e28a0c11b54da3308,8, 0.18007891
6234020e28a0c11b54da3308,9, 0.11272988
6234020e28a0c11b54da3308,18, 0.18054283
6234020e28a0c11b54da3308,19, 0.32831958
6234020e28a0c11b54da3308,20, 0.1811474
6234021028a0c11b54da3309,8, 0.12842764
6234021028a0c11b54da3309,18, 0.21614942
6234021028a0c11b54da3309,19, 0.35010535
6234021028a0c11b54da3309,20, 0.18024842
6234021028a0c11b54da3309,21, 0.106659904
6234021428a0c11b54da330a,8, 0.35351217
6234021428a0c11b54da330a,13, 0.25749534
6234021428a0c11b54da330a,18, 0.19436131
6234021428a0c11b54da330a,20, 0.117397815
6234021428a0c11b54da330a,21, 0.058369428
6234021628a0c11b54da330b,2, 0.12545569
6234021628a0c11b54da330b,9, 0.05421719
6234021628a0c11b54da330b,11, 0.33652824
6234021628a0c11b54da330b,18, 0.36241186
6234021628a0c11b54da330b,20, 0.10295837
6234021928a0c11b54da330c,1, 0.0493695
6234021928a0c11b54da330c,7, 0.33776215
6234021928a0c11b54da330c,14, 0.11694644
6234021928a0c11b54da330c,18, 0.07807685
6234021928a0c11b54da330c,20, 0.40065798
6234021b28a0c11b54da330d,7, 0.39374945
6234021b28a0c11b54da330d,9, 0.07362609
6234021b28a0c11b54da330d,18, 0.20446965
6234021b28a0c11b54da330d,20, 0.30333975
6234021d28a0c11b54da330e,1, 0.08212815
6234021d28a0c11b54da330e,8, 0.4251197
6234021d28a0c11b54da330e,14, 0.055832718
6234021d28a0c11b54da330e,18, 0.23400497
6234021d28a0c11b54da330e,20, 0.18449701
6234021f28a0c11b54da330f,7, 0.18429515
6234021f28a0c11b54da330f,9, 0.080049194
6234021f28a0c11b54da330f,10, 0.43217883
6234021f28a0c11b54da330f,18, 0.18682536
6234021f28a0c11b54da330f,20, 0.09516064
6234022328a0c11b54da3310,5, 0.07874021
6234022328a0c11b54da3310,8, 0.20584916
6234022328a0c11b54da3310,10, 0.23122323
6234022328a0c11b54da3310,16, 0.1840373
6234022328a0c11b54da3310,18, 0.21641241
6234022328a0c11b54da3310,20, 0.06792168
6234022528a0c11b54da3311,5, 0.094738156
6234022528a0c11b54da3311,8, 0.22942361
6234022528a0c11b54da3311,10, 0.29206768
6234022528a0c11b54da3311,16, 0.06991701
6234022528a0c11b54da3311,18, 0.2271899
6234022528a0c11b54da3311,20, 0.07012668
6234022828a0c11b54da3312,8, 0.23757295
6234022828a0c11b54da3312,10, 0.32967573
6234022828a0c11b54da3312,18, 0.22620225
6234022828a0c11b54da3312,20, 0.18314588
6234022a28a0c11b54da3313,8, 0.21410461
6234022a28a0c11b54da3313,10, 0.23395732
6234022a28a0c11b54da3313,18, 0.22275768
6234022a28a0c11b54da3313,20, 0.30642763
6234022c28a0c11b54da3314,1, 0.14754905
6234022c28a0c11b54da3314,4, 0.13971198
6234022c28a0c11b54da3314,8, 0.3579631
6234022c28a0c11b54da3314,18, 0.17221779
6234022c28a0c11b54da3314,20, 0.16165288
6234022e28a0c11b54da3315,2, 0.7238559
6234022e28a0c11b54da3315,7, 0.18570131
6234022e28a0c11b54da3315,11, 0.065020695
6234023128a0c11b54da3316,7, 0.2694818
6234023128a0c11b54da3316,9, 0.13741735
6234023128a0c11b54da3316,10, 0.29980898
6234023128a0c11b54da3316,18, 0.15595837
6234023128a0c11b54da3316,20, 0.11846688
6234023328a0c11b54da3317,7, 0.32527694
6234023328a0c11b54da3317,18, 0.14568113
6234023328a0c11b54da3317,20, 0.26705518
6234023328a0c11b54da3317,21, 0.23985918
6234023528a0c11b54da3318,1, 0.16090918
6234023528a0c11b54da3318,8, 0.20467879
6234023528a0c11b54da3318,14, 0.3222913
6234023528a0c11b54da3318,18, 0.17561683
6234023528a0c11b54da3318,20, 0.11614776
6234023828a0c11b54da3319,9, 0.092878245
6234023828a0c11b54da3319,11, 0.07083972
6234023828a0c11b54da3319,18, 0.20748284
6234023828a0c11b54da3319,20, 0.60974747
6234023a28a0c11b54da331a,7, 0.39005798
6234023a28a0c11b54da331a,9, 0.053117152
6234023a28a0c11b54da331a,12, 0.12906569
6234023a28a0c11b54da331a,18, 0.21467003
6234023a28a0c11b54da331a,20, 0.1946782
6234023c28a0c11b54da331b,7, 0.30144107
6234023c28a0c11b54da331b,18, 0.16954109
6234023c28a0c11b54da331b,20, 0.36581966
6234023c28a0c11b54da331b,21, 0.14220509
6234023e28a0c11b54da331c,1, 0.24004777
6234023e28a0c11b54da331c,2, 0.10792423
6234023e28a0c11b54da331c,4, 0.17344165
6234023e28a0c11b54da331c,6, 0.034005046
6234023e28a0c11b54da331c,17, 0.06122533
6234023e28a0c11b54da331c,18, 0.081267476
