id,topics
Grants6258b8a9b478d2e991c53746,"[(11, 0.11013561), (14, 0.8420173)]"
Grants6258b8abb478d2e991c53747,"[(16, 0.94696915)]"
Grants6258b8aeb478d2e991c53748,"[(11, 0.06997945), (18, 0.86941415)]"
Grants6258b8b0b478d2e991c53749,"[(0, 0.367417), (18, 0.59761775)]"
Grants6258b8b2b478d2e991c5374a,"[(16, 0.12885791), (18, 0.8347782)]"
Grants6258b8b5b478d2e991c5374b,"[(11, 0.097617306), (18, 0.8610602)]"
Grants6258b8b7b478d2e991c5374c,"[(11, 0.10859655), (18, 0.84355634)]"
Grants6258b8b9b478d2e991c5374d,"[(11, 0.12784071), (14, 0.8153408)]"
Grants6258b8bbb478d2e991c5374e,"[(3, 0.2997228), (13, 0.31357753), (18, 0.3455736)]"
Grants6258b8beb478d2e991c5374f,"[(9, 0.33711973), (13, 0.5871222)]"
Grants6258b8c0b478d2e991c53750,"[(3, 0.167529), (18, 0.78462374)]"
Grants6258b8c2b478d2e991c53751,"[(11, 0.0936556), (18, 0.8650219)]"
Grants6258b8c5b478d2e991c53752,"[(11, 0.3822618), (13, 0.5642619)]"
Grants6258b8c7b478d2e991c53753,"[(1, 0.3081565), (11, 0.42496228), (15, 0.15892285)]"
Grants6258b8c9b478d2e991c53754,"[(8, 0.2290322), (11, 0.089358486), (13, 0.6440593)]"
Grants6258b8cbb478d2e991c53755,"[(16, 0.15830185), (18, 0.7938509)]"
Grants6258b8ceb478d2e991c53756,"[(16, 0.095262684), (18, 0.87106705)]"
Grants6258b8d0b478d2e991c53757,"[(16, 0.4555477), (18, 0.5141491)]"
Grants6258b8d2b478d2e991c53758,"[(16, 0.93181777)]"
Grants6258b8d5b478d2e991c53759,"[(11, 0.040546704), (18, 0.9257831)]"
Grants6258b8d7b478d2e991c5375a,"[(11, 0.23662353), (16, 0.698441)]"
Grants6258b8d9b478d2e991c5375b,"[(13, 0.3739172), (16, 0.26144543), (18, 0.32538098)]"
Grants6258b8dcb478d2e991c5375c,"[(16, 0.8806806)]"
Grants6258b8deb478d2e991c5375d,"[(10, 0.77890575), (11, 0.1511639)]"
Grants6258b8e0b478d2e991c5375e,"[(1, 0.32355094), (8, 0.31901616), (9, 0.2651878), (11, 0.051335394)]"
Grants6258b8e3b478d2e991c5375f,"[(1, 0.25117213), (8, 0.18766606), (11, 0.09038197), (20, 0.31621754), (21, 0.09936514)]"
Grants6258b8e5b478d2e991c53760,"[(1, 0.3529621), (2, 0.20454502), (9, 0.11054401), (11, 0.25012812)]"
Grants6258b8e7b478d2e991c53761,"[(9, 0.88068014)]"
Grants6258b8eab478d2e991c53762,"[(5, 0.93636334)]"
Grants6258b8ecb478d2e991c53763,"[(5, 0.94696945)]"
Grants6258b8efb478d2e991c53764,"[(5, 0.69538), (17, 0.22197475)]"
Grants6258b8f1b478d2e991c53765,"[(1, 0.4328039), (3, 0.35805464), (16, 0.158339)]"
Grants6258b8f4b478d2e991c53766,"[(9, 0.3769766), (11, 0.18483268), (16, 0.351826)]"
Grants6258b8f6b478d2e991c53767,"[(11, 0.20882498), (18, 0.7002655)]"
Grants6258b8f8b478d2e991c53768,"[(5, 0.31608754), (11, 0.2917947), (18, 0.32568341)]"
Grants6258b8fab478d2e991c53769,"[(9, 0.38429528), (13, 0.5457742)]"
Grants6258b8fdb478d2e991c5376a,"[(11, 0.16279997), (12, 0.18072711), (18, 0.6110177)]"
Grants6258b8ffb478d2e991c5376b,"[(11, 0.37480226), (16, 0.44337642)]"
Grants6258b902b478d2e991c5376c,"[(11, 0.25568354), (20, 0.63067895)]"
Grants6258b904b478d2e991c5376d,"[(11, 0.6717229), (14, 0.22726552)]"
Grants6258b907b478d2e991c5376e,"[(3, 0.4931894), (9, 0.30453554), (11, 0.11590984)]"
Grants6258b909b478d2e991c5376f,"[(9, 0.3552865), (11, 0.058403242), (18, 0.5383301)]"
Grants6258b90bb478d2e991c53770,"[(5, 0.15231876), (11, 0.29096127), (20, 0.46075863)]"
Grants6258b90eb478d2e991c53771,"[(10, 0.5764302), (11, 0.09350447), (13, 0.28688276)]"
Grants6258b910b478d2e991c53772,"[(16, 0.94696933)]"
Grants6258b912b478d2e991c53773,"[(11, 0.19487533), (12, 0.5857865), (15, 0.15764922)]"
Grants6258b915b478d2e991c53774,"[(5, 0.53134567), (11, 0.31713703)]"
Grants6258b917b478d2e991c53775,"[(5, 0.4264219), (11, 0.3917595)]"
Grants6258b919b478d2e991c53776,"[(2, 0.16667639), (10, 0.35692906), (11, 0.052383993), (15, 0.37855512)]"
Grants6258b91cb478d2e991c53777,"[(11, 0.8126623), (15, 0.13386086)]"
Grants6258b91eb478d2e991c53778,"[(8, 0.16567549), (16, 0.7516786)]"
Grants6258b920b478d2e991c53779,"[(9, 0.6539714), (11, 0.25511923)]"
Grants6258b923b478d2e991c5377a,"[(5, 0.1095396), (11, 0.15705521), (13, 0.15020525), (20, 0.54229033)]"
Grants6258b925b478d2e991c5377b,"[(9, 0.3045377), (11, 0.2045499), (14, 0.40454653)]"
Grants6258b928b478d2e991c5377c,"[(11, 0.22727384), (15, 0.67171526)]"
Grants6258b92bb478d2e991c5377d,"[(11, 0.1973388), (19, 0.7327309)]"
Grants6258b92eb478d2e991c5377e,"[(1, 0.31547377), (3, 0.6277078)]"
Grants6258b931b478d2e991c5377f,"[(1, 0.8876975), (11, 0.061797157)]"
Grants6258b933b478d2e991c53780,"[(9, 0.34534973), (11, 0.47283155)]"
Grants6258b935b478d2e991c53781,"[(9, 0.34543785), (11, 0.47274348)]"
Grants6258b937b478d2e991c53782,"[(16, 0.80908835)]"
Grants6258b93ab478d2e991c53783,"[(16, 0.9204536)]"
Grants6258b93cb478d2e991c53784,"[(6, 0.2706772), (11, 0.21297519), (16, 0.19815907), (21, 0.22727688)]"
Grants6258b93eb478d2e991c53785,"[(11, 0.23983677), (18, 0.6995568)]"
Grants6258b941b478d2e991c53786,"[(11, 0.041971195), (14, 0.5513139), (18, 0.3721693)]"
Grants6258b943b478d2e991c53787,"[(0, 0.011363829), (1, 0.011363829), (2, 0.011363829), (3, 0.011363829), (4, 0.011363829), (5, 0.26955202), (6, 0.011363829), (7, 0.011363829), (8, 0.011363829), (9, 0.011363829), (10, 0.011363829), (11, 0.5031714), (12, 0.011363829), (13, 0.011363829), (14, 0.011363829), (15, 0.011363829), (16, 0.011363829), (17, 0.011363829), (18, 0.011363829), (19, 0.011363829), (20, 0.011363829), (21, 0.011363829)]"
Grants6258b945b478d2e991c53788,"[(5, 0.72681236), (10, 0.19054267)]"
Grants6258b948b478d2e991c53789,"[(5, 0.9545452)]"
Grants6258b94bb478d2e991c5378a,"[(11, 0.94034076)]"
Grants6258b94db478d2e991c5378b,"[(6, 0.49370152), (11, 0.42365283)]"
Grants6258b94fb478d2e991c5378c,"[(5, 0.2860479), (16, 0.6490159)]"
Grants6258b952b478d2e991c5378d,"[(10, 0.6893065), (11, 0.24575765)]"
Grants6258b954b478d2e991c5378e,"[(3, 0.2934148), (10, 0.5783512), (21, 0.08025311)]"
Grants6258b956b478d2e991c5378f,"[(4, 0.5779212), (11, 0.29220816)]"
Grants6258b959b478d2e991c53790,"[(11, 0.31026033), (13, 0.5598689)]"
Grants6258b95bb478d2e991c53791,"[(1, 0.32985023), (5, 0.17671028), (11, 0.119550556), (19, 0.3308252)]"
Grants6258b95db478d2e991c53792,"[(0, 0.76420957), (10, 0.19626442)]"
Grants6258b95fb478d2e991c53793,"[(9, 0.619535), (11, 0.2668274)]"
Grants6258b962b478d2e991c53794,"[(5, 0.593119), (8, 0.34194466)]"
Grants625960c4e281b42f2dde36f6,"[(11, 0.9265732)]"
Grants625960c6e281b42f2dde36f7,"[(6, 0.24197169), (11, 0.48677438), (14, 0.19274086)]"
Grants625960c9e281b42f2dde36f8,"[(11, 0.89393884)]"
Grants625960cbe281b42f2dde36f9,"[(14, 0.21262625), (18, 0.70472807)]"
Grants625960d1e281b42f2dde36fa,"[(0, 0.63274354), (14, 0.12610163), (21, 0.19035238)]"
Grants625960d3e281b42f2dde36fb,"[(0, 0.08315446), (5, 0.34053203), (14, 0.14296451), (18, 0.39615855)]"
Grants625960d6e281b42f2dde36fc,"[(14, 0.14074394), (16, 0.46778536), (17, 0.29550996)]"
Grants625960d8e281b42f2dde36fd,"[(0, 0.20918106), (6, 0.54196084), (14, 0.18242374)]"
Grants625960dbe281b42f2dde36fe,"[(0, 0.29220495), (2, 0.29220635), (13, 0.29221022)]"
Grants625960dee281b42f2dde36ff,"[(16, 0.92657316)]"
Grants625960e1e281b42f2dde3700,"[(11, 0.9265732)]"
Grants625960e3e281b42f2dde3701,"[(0, 0.12478869), (14, 0.09127614), (16, 0.7263588)]"
Grants625960e5e281b42f2dde3702,"[(11, 0.44478494), (14, 0.23198338), (15, 0.22727112)]"
Grants625960e8e281b42f2dde3703,"[(0, 0.17045003), (14, 0.7537911)]"
Grants625960eae281b42f2dde3704,"[(16, 0.9318179)]"
Grants625960ece281b42f2dde3705,"[(17, 0.11932334), (19, 0.80491775)]"
Grants625960efe281b42f2dde3706,"[(0, 0.18059136), (14, 0.30212536), (20, 0.3939052)]"
Grants625960f1e281b42f2dde3707,"[(0, 0.15733732), (3, 0.77273166)]"
Grants625960f4e281b42f2dde3708,"[(6, 0.06881827), (10, 0.17357677), (11, 0.32335386), (14, 0.26294863), (17, 0.10690634)]"
Grants625960f6e281b42f2dde3709,"[(0, 0.14800699), (6, 0.098692186), (10, 0.09503172), (11, 0.3534489), (14, 0.23457019)]"
Grants625960f9e281b42f2dde370a,"[(0, 0.21903525), (11, 0.27995738), (14, 0.08889153), (16, 0.36398676)]"
Grants625960fbe281b42f2dde370b,"[(16, 0.9469693)]"
Grants625960fde281b42f2dde370c,"[(0, 0.23577529), (14, 0.15171778), (20, 0.55081797)]"
Grants62596100e281b42f2dde370d,"[(11, 0.24884899), (14, 0.2558685), (16, 0.37190348)]"
Grants62596102e281b42f2dde370e,"[(10, 0.09505076), (14, 0.8443422)]"
Grants62596104e281b42f2dde370f,"[(4, 0.38886723), (14, 0.15703794), (16, 0.3755817)]"
Grants62596107e281b42f2dde3710,"[(16, 0.4381861), (17, 0.47090378)]"
Grants62596109e281b42f2dde3711,"[(0, 0.12952688), (8, 0.14081754), (10, 0.23066148), (14, 0.08000891), (16, 0.38034847)]"
Grants6259610be281b42f2dde3712,"[(16, 0.94034076)]"
Grants6259610ee281b42f2dde3713,"[(11, 0.93636346)]"
Grants62596110e281b42f2dde3714,"[(14, 0.3035402), (16, 0.5449443)]"
Grants62596112e281b42f2dde3715,"[(0, 0.14787912), (6, 0.1415884), (14, 0.18193407), (16, 0.25739732), (17, 0.20095177)]"
Grants62596115e281b42f2dde3716,"[(0, 0.16285361), (6, 0.49228305), (14, 0.25849855)]"
Grants62596117e281b42f2dde3717,"[(0, 0.25128758), (8, 0.12114709), (11, 0.20523986), (14, 0.17046958), (20, 0.19241399)]"
Grants6259611ae281b42f2dde3718,"[(0, 0.2556783), (2, 0.380682), (13, 0.2556836)]"
Grants6259611ce281b42f2dde3719,"[(14, 0.23028892), (15, 0.352681), (18, 0.35059553)]"
Grants6259611ee281b42f2dde371a,"[(8, 0.38770878), (18, 0.5423602)]"
Grants62596121e281b42f2dde371b,"[(5, 0.46511924), (14, 0.47427437)]"
Grants62596123e281b42f2dde371c,"[(1, 0.9363629)]"
Grants62596126e281b42f2dde371d,"[(9, 0.706898), (14, 0.22317155)]"
Grants62596128e281b42f2dde371e,"[(9, 0.7067739), (14, 0.22329558)]"
Grants6259612ae281b42f2dde371f,"[(19, 0.9403403)]"
Grants6259612de281b42f2dde3720,"[(18, 0.9045445)]"
Grants62596132e281b42f2dde3721,"[(14, 0.2197787), (18, 0.70446247)]"
Grants62596134e281b42f2dde3722,"[(10, 0.80128515), (14, 0.13810854)]"
Grants62596136e281b42f2dde3723,"[(16, 0.23331787), (18, 0.67577195)]"
Grants6259613ae281b42f2dde3724,"[(19, 0.89393854)]"
Grants6259613ce281b42f2dde3725,"[(9, 0.7574114), (14, 0.19208317)]"
Grants6259613fe281b42f2dde3726,"[(12, 0.6616639), (14, 0.26840478)]"
Grants62596141e281b42f2dde3727,"[(11, 0.9469695)]"
Grants62596143e281b42f2dde3728,"[(12, 0.3470016), (14, 0.108250186), (17, 0.20261255), (20, 0.2909988)]"
Grants62596146e281b42f2dde3729,"[(0, 0.20454243), (11, 0.13370991), (14, 0.25919315), (20, 0.32073456)]"
Grants62596149e281b42f2dde372a,"[(5, 0.2978589), (14, 0.6372056)]"
Grants6259614ce281b42f2dde372b,"[(0, 0.17086753), (13, 0.61933), (14, 0.14811338)]"
Grants6259614ee281b42f2dde372c,"[(8, 0.6269899), (14, 0.27199945)]"
Grants62596150e281b42f2dde372d,"[(19, 0.95849776)]"
Grants62596155e281b42f2dde372e,"[(14, 0.3526199), (17, 0.4655605)]"
Grants62596159e281b42f2dde372f,"[(19, 0.94976056)]"
Grants6259615ee281b42f2dde3730,"[(12, 0.37740946), (14, 0.12774652), (17, 0.4331545)]"
Grants62596160e281b42f2dde3731,"[(4, 0.5768213), (19, 0.37267342)]"
Grants62596163e281b42f2dde3732,"[(8, 0.6392318), (19, 0.3129208)]"
Grants62596165e281b42f2dde3733,"[(19, 0.93636346)]"
Grants62596169e281b42f2dde3734,"[(1, 0.961818)]"
Grants6259616be281b42f2dde3735,"[(19, 0.96181804)]"
Grants6259616ee281b42f2dde3736,"[(4, 0.26125824), (19, 0.55791706), (20, 0.139699)]"
Grants62596171e281b42f2dde3737,"[(19, 0.9469695)]"
Grants62596173e281b42f2dde3738,"[(4, 0.48061758), (12, 0.3463354), (14, 0.12224465)]"
Grants62596177e281b42f2dde3739,"[(19, 0.7455246), (20, 0.2066278)]"
Grants62596179e281b42f2dde373a,"[(3, 0.69130903), (17, 0.22604543)]"
Grants6259617ce281b42f2dde373b,"[(19, 0.76805127), (21, 0.18410163)]"
Grants6259617ee281b42f2dde373c,"[(19, 0.9545452)]"
Grants62596180e281b42f2dde373d,"[(12, 0.55884427), (14, 0.09884248), (19, 0.18463987), (20, 0.11221862)]"
Grants62596182e281b42f2dde373e,"[(0, 0.22726887), (14, 0.22727473), (21, 0.4494953)]"
Grants62596185e281b42f2dde373f,"[(7, 0.23389094), (19, 0.5695933), (20, 0.15896617)]"
Grants62596187e281b42f2dde3740,"[(19, 0.94976056)]"
Grants62596189e281b42f2dde3741,"[(19, 0.9632866)]"
Grants6259618ce281b42f2dde3742,"[(1, 0.36592284), (19, 0.6037741)]"
Grants6259618fe281b42f2dde3743,"[(13, 0.25138688), (19, 0.6917945)]"
Grants62596192e281b42f2dde3744,"[(19, 0.9632866)]"
Grants62596194e281b42f2dde3745,"[(12, 0.38373098), (19, 0.5513335)]"
Grants62596197e281b42f2dde3746,"[(19, 0.9566114)]"
Grants62596199e281b42f2dde3747,"[(19, 0.622599), (20, 0.28649056)]"
Grants6259619ce281b42f2dde3748,"[(9, 0.7163007), (14, 0.2079412)]"
Grants6259619ee281b42f2dde3749,"[(0, 0.1423901), (1, 0.40060142), (14, 0.051474106), (16, 0.3646248)]"
Grants625961a0e281b42f2dde374a,"[(1, 0.21601653), (13, 0.31147644), (14, 0.31206882), (16, 0.10589117)]"
Grants625961a2e281b42f2dde374b,"[(11, 0.18517937), (14, 0.20746946), (16, 0.52098626)]"
Grants625961a5e281b42f2dde374c,"[(0, 0.70454776), (2, 0.20454201)]"
Grants625961a7e281b42f2dde374d,"[(5, 0.7251899), (14, 0.2179915)]"
Grants625961a9e281b42f2dde374e,"[(10, 0.76126754), (14, 0.19088545)]"
Grants625961ace281b42f2dde374f,"[(9, 0.64398706), (14, 0.2802547)]"
Grants625961aee281b42f2dde3750,"[(1, 0.59994566), (10, 0.23367606), (14, 0.11557575)]"
Grants625961b0e281b42f2dde3751,"[(19, 0.90454495)]"
Grants625961b3e281b42f2dde3752,"[(19, 0.893939)]"
Grants625961b5e281b42f2dde3753,"[(8, 0.37765843), (14, 0.21367548), (17, 0.33669555)]"
Grants625961b8e281b42f2dde3754,"[(3, 0.49982214), (4, 0.1929786), (17, 0.23522864)]"
Grants625961bae281b42f2dde3755,"[(11, 0.24459821), (12, 0.20889316), (19, 0.5010537)]"
Grants625961bce281b42f2dde3756,"[(0, 0.40908736), (14, 0.40909293)]"
Grants625961bfe281b42f2dde3757,"[(17, 0.8806806)]"
Grants625961c2e281b42f2dde3758,"[(14, 0.32356197), (21, 0.54656655)]"
Grants625961c5e281b42f2dde3759,"[(0, 0.71981937), (14, 0.19753538)]"
Grants625961c8e281b42f2dde375a,"[(4, 0.7545575), (14, 0.19759527)]"
Grants625961cae281b42f2dde375b,"[(6, 0.43518642), (14, 0.4638017)]"
Grants625961cce281b42f2dde375c,"[(6, 0.5052883), (12, 0.32801673), (14, 0.12351262)]"
Grants625961cfe281b42f2dde375d,"[(13, 0.47920194), (19, 0.47295082)]"
Grants625961d4e281b42f2dde375e,"[(10, 0.7727249), (14, 0.1573438)]"
Grants625961d6e281b42f2dde375f,"[(0, 0.47909367), (14, 0.4072675)]"
Grants625961d8e281b42f2dde3760,"[(14, 0.3607463), (17, 0.45743513)]"
Grants625961dce281b42f2dde3761,"[(10, 0.59553444), (14, 0.13032846), (18, 0.23095459)]"
Grants625961dfe281b42f2dde3762,"[(0, 0.19919664), (14, 0.13195153), (20, 0.61804926)]"
Grants625961e1e281b42f2dde3763,"[(12, 0.5283091), (13, 0.1915568), (14, 0.20816332)]"
Grants625961e4e281b42f2dde3764,"[(8, 0.46490666), (14, 0.2618782), (16, 0.19470161)]"
Grants625961e6e281b42f2dde3765,"[(0, 0.10147573), (10, 0.13851112), (14, 0.118301794), (21, 0.60080165)]"
Grants625961e9e281b42f2dde3766,"[(0, 0.32075462), (12, 0.34521136), (14, 0.24766889)]"
Grants625961ebe281b42f2dde3767,"[(14, 0.25513524), (15, 0.5056828), (19, 0.1312264)]"
Grants625961eee281b42f2dde3768,"[(3, 0.3316623), (9, 0.42980126), (14, 0.17210236)]"
Grants625961f0e281b42f2dde3769,"[(11, 0.13343497), (14, 0.1484394), (18, 0.664148)]"
Grants625961f2e281b42f2dde376a,"[(1, 0.7525427), (11, 0.19695167)]"
Grants625961fae281b42f2dde376b,"[(0, 0.4012218), (14, 0.4169596)]"
Grants625961fde281b42f2dde376c,"[(0, 0.40122986), (14, 0.4169515)]"
Grants625961ffe281b42f2dde376d,"[(12, 0.5924436), (14, 0.2939191)]"
Grants62596201e281b42f2dde376e,"[(7, 0.7990061), (14, 0.14038754)]"
Grants62596204e281b42f2dde376f,"[(0, 0.1147941), (10, 0.24074452), (14, 0.2125957), (15, 0.15953374), (20, 0.20793661)]"
Grants62596207e281b42f2dde3770,"[(12, 0.4428043), (19, 0.49658918)]"
Grants6259620ae281b42f2dde3771,"[(4, 0.58443564), (19, 0.3776854)]"
Grants6259620ee281b42f2dde3772,"[(0, 0.33263838), (14, 0.48554188)]"
Grants62596211e281b42f2dde3773,"[(5, 0.5839031), (18, 0.32518736)]"
Grants62596213e281b42f2dde3774,"[(10, 0.8225047), (14, 0.13617285)]"
Grants62596216e281b42f2dde3775,"[(11, 0.93636346)]"
Grants62596219e281b42f2dde3776,"[(11, 0.9132227)]"
Grants6259621be281b42f2dde3777,"[(1, 0.15673997), (9, 0.6566739), (14, 0.1357834)]"
Grants6259621ee281b42f2dde3778,"[(0, 0.366881), (6, 0.2595549), (11, 0.07887415), (14, 0.2362475)]"
Grants62596222e281b42f2dde3779,"[(18, 0.5604387), (19, 0.38905537)]"
Grants62596225e281b42f2dde377a,"[(14, 0.27752534), (18, 0.5926035)]"
Grants62596227e281b42f2dde377b,"[(6, 0.5522797), (14, 0.31784925)]"
Grants62596229e281b42f2dde377c,"[(5, 0.6237149), (11, 0.10175924), (14, 0.12934922), (16, 0.099721484)]"
Grants6259622ce281b42f2dde377d,"[(9, 0.61312073), (14, 0.34735286)]"
Grants62596233e281b42f2dde377e,"[(0, 0.38623923), (2, 0.2762953), (14, 0.251101)]"
Grants62596235e281b42f2dde377f,"[(10, 0.72167206), (14, 0.21772142)]"
Grants625a09789a2fc07f68344955,"[(14, 0.21129653), (20, 0.72376823)]"
Grants625a097b9a2fc07f68344956,"[(14, 0.23846847), (21, 0.6706218)]"
Grants625a097d9a2fc07f68344957,"[(1, 0.5111344), (14, 0.38785464)]"
Grants625a097f9a2fc07f68344958,"[(10, 0.4491561), (14, 0.16530463), (17, 0.31910515)]"
Grants625a09829a2fc07f68344959,"[(0, 0.1396804), (11, 0.6198932), (14, 0.18962368)]"
Grants625a09849a2fc07f6834495a,"[(12, 0.76131755), (14, 0.118385285), (16, 0.08104075)]"
Grants625a09869a2fc07f6834495b,"[(2, 0.36607847), (14, 0.5040494)]"
Grants625a09889a2fc07f6834495c,"[(0, 0.37668556), (9, 0.3386639), (14, 0.2126797)]"
Grants625a098b9a2fc07f6834495d,"[(0, 0.8636344)]"
Grants625a098e9a2fc07f6834495e,"[(2, 0.9204542)]"
Grants625a09909a2fc07f6834495f,"[(21, 0.92657316)]"
Grants625a09929a2fc07f68344960,"[(0, 0.13353486), (10, 0.63335764), (14, 0.1791297)]"
Grants625a09949a2fc07f68344961,"[(2, 0.32709834), (14, 0.3204734), (21, 0.24447255)]"
Grants625a09979a2fc07f68344962,"[(4, 0.40455204), (14, 0.5045368)]"
Grants625a09999a2fc07f68344963,"[(10, 0.7484225), (14, 0.19097126)]"
Grants625a099b9a2fc07f68344964,"[(13, 0.56086886), (14, 0.15734284), (17, 0.2153541)]"
Grants625a099e9a2fc07f68344965,"[(13, 0.31184265), (14, 0.36998576), (16, 0.17422895)]"
Grants625a09a19a2fc07f68344966,"[(16, 0.10729078), (21, 0.81006277)]"
Grants625a09a39a2fc07f68344967,"[(14, 0.33661333), (16, 0.25251552), (20, 0.34443673)]"
Grants625a09a69a2fc07f68344968,"[(14, 0.23934633), (16, 0.28095496), (20, 0.40772822)]"
Grants625a09a89a2fc07f68344969,"[(11, 0.31005), (14, 0.25179538), (16, 0.19916488), (20, 0.19353451)]"
Grants625a09aa9a2fc07f6834496a,"[(14, 0.5340793), (20, 0.4124441)]"
Grants625a09ac9a2fc07f6834496b,"[(13, 0.57327086), (14, 0.20943967), (16, 0.14531846)]"
Grants625a09af9a2fc07f6834496c,"[(14, 0.39898062), (20, 0.47114855)]"
Grants625a09b19a2fc07f6834496d,"[(11, 0.70561635), (14, 0.2337771)]"
Grants625a09b39a2fc07f6834496e,"[(14, 0.2267387), (20, 0.69061637)]"
Grants625a09b69a2fc07f6834496f,"[(2, 0.28965077), (14, 0.34691888), (21, 0.2674693)]"
Grants625a09b89a2fc07f68344970,"[(2, 0.40277627), (12, 0.18271032), (14, 0.37133107)]"
Grants625a09ba9a2fc07f68344971,"[(2, 0.7827351), (16, 0.16044588)]"
Grants625a09bc9a2fc07f68344972,"[(21, 0.9318178)]"
Grants625a09bf9a2fc07f68344973,"[(14, 0.4584914), (20, 0.38999316)]"
Grants625a09c19a2fc07f68344974,"[(0, 0.18931453), (4, 0.27348614), (14, 0.24859421), (20, 0.21422338)]"
Grants625a09c49a2fc07f68344975,"[(4, 0.39670756), (14, 0.20454618), (17, 0.3123817)]"
Grants625a09c69a2fc07f68344976,"[(14, 0.30789706), (17, 0.43891445), (20, 0.19149922)]"
Grants625a09c89a2fc07f68344977,"[(0, 0.6692254), (11, 0.21713689)]"
Grants625a09cb9a2fc07f68344978,"[(0, 0.18778424), (2, 0.42087996), (14, 0.32964668)]"
Grants625a09cd9a2fc07f68344979,"[(0, 0.10242804), (2, 0.38389057), (18, 0.4417102)]"
Grants625a09cf9a2fc07f6834497a,"[(0, 0.7916053), (14, 0.1477883)]"
Grants625a09d19a2fc07f6834497b,"[(4, 0.13259053), (14, 0.23266149), (21, 0.589293)]"
Grants625a09d49a2fc07f6834497c,"[(0, 0.2051927), (10, 0.54334176), (14, 0.17949522)]"
Grants625a09d69a2fc07f6834497d,"[(0, 0.20510413), (10, 0.543434), (14, 0.17949149)]"
Grants625a09d89a2fc07f6834497e,"[(0, 0.22847149), (14, 0.7180518)]"
Grants625a09db9a2fc07f6834497f,"[(19, 0.9132225)]"
Grants625a09dd9a2fc07f68344980,"[(10, 0.39113206), (14, 0.15326208), (17, 0.39391696)]"
Grants625a09df9a2fc07f68344981,"[(12, 0.7955174), (14, 0.14387633)]"
Grants625a09e29a2fc07f68344982,"[(19, 0.8939382)]"
Grants625a09e49a2fc07f68344983,"[(0, 0.4962299), (14, 0.27752706), (18, 0.13987857)]"
Grants625a09e69a2fc07f68344984,"[(0, 0.20358813), (4, 0.45334703), (14, 0.1411184), (18, 0.15381762)]"
Grants625a09e89a2fc07f68344985,"[(0, 0.24095246), (2, 0.27606565), (7, 0.27728325), (14, 0.14725654)]"
Grants625a09eb9a2fc07f68344986,"[(14, 0.1564455), (20, 0.7957074)]"
Grants625a09ed9a2fc07f68344987,"[(14, 0.2538266), (17, 0.6893546)]"
Grants625a09ef9a2fc07f68344988,"[(14, 0.26172927), (16, 0.3950741), (17, 0.24723607)]"
Grants625a09f29a2fc07f68344989,"[(14, 0.16100135), (17, 0.7690683)]"
Grants625a09f49a2fc07f6834498a,"[(8, 0.6531867), (14, 0.1846621), (16, 0.0901799)]"
Grants625a09f69a2fc07f6834498b,"[(14, 0.48358804), (18, 0.4255024)]"
Grants625a09f89a2fc07f6834498c,"[(0, 0.8428123), (14, 0.11766173)]"
Grants625a09fb9a2fc07f6834498d,"[(14, 0.8090867)]"
Grants625a09fd9a2fc07f6834498e,"[(13, 0.8251178), (14, 0.12703502)]"
Grants625a09ff9a2fc07f6834498f,"[(14, 0.20432283), (16, 0.2629569), (19, 0.46628523)]"
Grants625a0a029a2fc07f68344990,"[(14, 0.13479763), (15, 0.81469715)]"
Grants625a0a049a2fc07f68344991,"[(13, 0.837378), (14, 0.117166944)]"
Grants625a0a069a2fc07f68344992,"[(14, 0.17362499), (18, 0.7657685)]"
Grants625a0a099a2fc07f68344993,"[(1, 0.8667118), (14, 0.096924454)]"
Grants625a0a0b9a2fc07f68344994,"[(13, 0.41076288), (14, 0.099481046), (18, 0.45521042)]"
Grants625a0a0d9a2fc07f68344995,"[(14, 0.121503375), (15, 0.83717406)]"
Grants625a0a109a2fc07f68344996,"[(13, 0.81172544), (14, 0.13776924)]"
Grants625a0a129a2fc07f68344997,"[(14, 0.15476915), (15, 0.7846241)]"
Grants625a0a149a2fc07f68344998,"[(13, 0.35266683), (14, 0.21980183), (18, 0.38207626)]"
Grants625a0a179a2fc07f68344999,"[(16, 0.38122526), (21, 0.54301685)]"
Grants625a0a199a2fc07f6834499a,"[(13, 0.49858528), (14, 0.1301563), (18, 0.32580355)]"
Grants625a0a1b9a2fc07f6834499b,"[(13, 0.84069586), (14, 0.116013885)]"
Grants625a0a1e9a2fc07f6834499c,"[(7, 0.5801842), (13, 0.17524357), (14, 0.19659212)]"
Grants625a0a209a2fc07f6834499d,"[(7, 0.4610126), (14, 0.42534885)]"
Grants625a0a229a2fc07f6834499e,"[(0, 0.7839685), (14, 0.17650539)]"
Grants625a0a259a2fc07f6834499f,"[(14, 0.13982546), (18, 0.8123274)]"
Grants625a0a279a2fc07f683449a0,"[(13, 0.23491819), (14, 0.10480501), (18, 0.6270598)]"
Grants625a0a2a9a2fc07f683449a1,"[(14, 0.081661016), (18, 0.8880358)]"
Grants625a0a2c9a2fc07f683449a2,"[(14, 0.16039637), (18, 0.782785)]"
Grants625a0a2e9a2fc07f683449a3,"[(13, 0.43568078), (14, 0.10183374), (18, 0.42926854)]"
Grants625a0a309a2fc07f683449a4,"[(14, 0.36890313), (18, 0.56616133)]"
Grants625a0a339a2fc07f683449a5,"[(0, 0.8428199), (14, 0.1176541)]"
