id,topics
Tenders6162aa1fe1b7f5c73e6fe6dc,"[(0, 0.15875536), (4, 0.37795627), (11, 0.29009455), (13, 0.033532824), (14, 0.061119623), (16, 0.047424756)]"
Tenders6162aa1fe1b7f5c73e6fe6dd,"[(4, 0.14266022), (11, 0.16343217), (12, 0.32172263), (14, 0.11167961), (16, 0.08592271), (18, 0.13105774)]"
Tenders6162aa1fe1b7f5c73e6fe6de,"[(4, 0.13988562), (11, 0.24062608), (14, 0.49985287), (16, 0.06786017)]"
Tenders6162aa1fe1b7f5c73e6fe6df,"[(0, 0.1398139), (4, 0.11225696), (11, 0.05970837), (12, 0.28734764), (14, 0.059027657), (16, 0.053338725), (19, 0.25511128)]"
Tenders6162aa1fe1b7f5c73e6fe6e0,"[(4, 0.094938114), (11, 0.07387903), (12, 0.07477409), (13, 0.25865614), (14, 0.10473708), (16, 0.038654733), (19, 0.32868215)]"
Tenders6162aa1fe1b7f5c73e6fe6e1,"[(2, 0.07279331), (4, 0.12798081), (14, 0.08064193), (16, 0.23497589), (19, 0.4400706)]"
Tenders6162aa1fe1b7f5c73e6fe6e2,"[(4, 0.33772007), (9, 0.13400093), (14, 0.2214342), (16, 0.18389368), (19, 0.0743869)]"
Tenders6162aa1fe1b7f5c73e6fe6e3,"[(4, 0.18530793), (11, 0.07253263), (12, 0.3454468), (14, 0.13461447), (16, 0.20525236)]"
Tenders6162aa1fe1b7f5c73e6fe6e4,"[(2, 0.48869333), (4, 0.21317689), (9, 0.07462138), (11, 0.037173614), (14, 0.06169618), (16, 0.073396675)]"
Tenders6162aa1fe1b7f5c73e6fe6e5,"[(4, 0.14104995), (6, 0.39762327), (16, 0.06059952), (21, 0.35488066)]"
Tenders6162aa1fe1b7f5c73e6fe6e6,"[(1, 0.11658119), (4, 0.10262336), (11, 0.060374986), (14, 0.31258094), (15, 0.20808072), (16, 0.07647134), (21, 0.09436327)]"
Tenders6162aa1fe1b7f5c73e6fe6e7,"[(1, 0.41482514), (4, 0.41528296), (14, 0.06406153), (16, 0.05983399)]"
Tenders6162aa1fe1b7f5c73e6fe6e8,"[(4, 0.10891742), (9, 0.38391516), (14, 0.31199273), (16, 0.1035388), (19, 0.052650303)]"
Tenders6162aa1fe1b7f5c73e6fe6e9,"[(2, 0.13267355), (4, 0.10396314), (14, 0.050165933), (16, 0.05329172), (20, 0.22304825), (21, 0.39978117)]"
Tenders6162aa1fe1b7f5c73e6fe6ea,"[(4, 0.12287532), (14, 0.28722245), (16, 0.058524795), (21, 0.48549753)]"
Tenders6162aa1fe1b7f5c73e6fe6eb,"[(4, 0.12246707), (11, 0.470303), (14, 0.047055162), (16, 0.045582976), (18, 0.28320882)]"
Tenders6162aa1fe1b7f5c73e6fe6ec,"[(4, 0.27817607), (11, 0.26572308), (14, 0.2918752), (16, 0.12844022)]"
Tenders6162aa1fe1b7f5c73e6fe6ed,"[(4, 0.11231515), (9, 0.22653417), (16, 0.11750849), (20, 0.49781474)]"
Tenders6162aa1fe1b7f5c73e6fe6ee,"[(4, 0.14287573), (9, 0.13905635), (14, 0.09296126), (16, 0.5790557)]"
Tenders6162aa1fe1b7f5c73e6fe6ef,"[(2, 0.23788752), (4, 0.16543396), (9, 0.19282855), (11, 0.06248456), (14, 0.083684355), (16, 0.19927348)]"
Tenders6162aa1fe1b7f5c73e6fe6f0,"[(4, 0.2656881), (6, 0.4743965), (11, 0.0666235), (16, 0.1332959)]"
Tenders6162aa1fe1b7f5c73e6fe6f1,"[(0, 0.2841942), (3, 0.24273175), (4, 0.2370906), (11, 0.0878315), (14, 0.110762514)]"
Tenders6162aa1fe1b7f5c73e6fe6f2,"[(4, 0.12636898), (10, 0.29234233), (11, 0.13979432), (14, 0.16614701), (16, 0.059127927), (20, 0.17734858)]"
Tenders6162aa1fe1b7f5c73e6fe6f3,"[(3, 0.530489), (4, 0.26527905), (11, 0.0432999), (14, 0.104069635)]"
Tenders6162aa1fe1b7f5c73e6fe6f4,"[(0, 0.23812635), (4, 0.22142129), (10, 0.11677325), (11, 0.20430553), (14, 0.11540784), (16, 0.06302586)]"
Tenders6162aa1fe1b7f5c73e6fe6f5,"[(4, 0.44835648), (9, 0.121402815), (14, 0.3042501), (16, 0.071190506)]"
Tenders6162aa1fe1b7f5c73e6fe6f6,"[(0, 0.27531412), (4, 0.09992723), (8, 0.1555672), (11, 0.044532273), (14, 0.35098588), (16, 0.04396143)]"
Tenders6162aa1fe1b7f5c73e6fe6f7,"[(4, 0.33464944), (11, 0.28257433), (14, 0.20733391), (16, 0.100025445)]"
Tenders6162aa1fe1b7f5c73e6fe6f8,"[(4, 0.093202405), (5, 0.6153818), (6, 0.10659353), (9, 0.09646251), (16, 0.05273286)]"
Tenders6162aa1fe1b7f5c73e6fe6f9,"[(4, 0.16871864), (11, 0.18640515), (14, 0.13558975), (16, 0.25741473), (18, 0.2028339)]"
Tenders6162aa1fe1b7f5c73e6fe6fa,"[(4, 0.11330314), (11, 0.08131155), (13, 0.3434186), (14, 0.3693062), (16, 0.053264584)]"
Tenders6162aa1fe1b7f5c73e6fe6fb,"[(4, 0.1072041), (11, 0.69627583), (14, 0.093870185), (16, 0.058950204)]"
Tenders6162aa1fe1b7f5c73e6fe6fc,"[(0, 0.16322137), (4, 0.12098736), (11, 0.05451534), (12, 0.50593525), (14, 0.05744592), (16, 0.05830939)]"
Tenders6162aa1fe1b7f5c73e6fe6fd,"[(4, 0.31191617), (11, 0.10164303), (14, 0.4726867), (16, 0.067730874)]"
Tenders6162aa1fe1b7f5c73e6fe6fe,"[(4, 0.3781357), (11, 0.063287996), (12, 0.08779674), (14, 0.1411043), (16, 0.1019437), (17, 0.06611445), (21, 0.13505189)]"
Tenders6162aa1fe1b7f5c73e6fe6ff,"[(3, 0.13468623), (4, 0.16906683), (11, 0.16102757), (14, 0.16021794), (16, 0.32262808)]"
Tenders6162aa1fe1b7f5c73e6fe700,"[(4, 0.08809208), (11, 0.6050464), (14, 0.217784), (16, 0.05463733)]"
Tenders6162aa1fe1b7f5c73e6fe701,"[(0, 0.19993374), (4, 0.18150899), (14, 0.12447858), (16, 0.4424193)]"
Tenders6162aa1fe1b7f5c73e6fe702,"[(4, 0.13024925), (12, 0.5346731), (16, 0.037983876), (19, 0.266637)]"
Tenders6162aa1fe1b7f5c73e6fe703,"[(3, 0.4434871), (4, 0.16517526), (11, 0.1299077), (14, 0.19711623)]"
Tenders6162aa1fe1b7f5c73e6fe704,"[(1, 0.092613935), (4, 0.12065551), (14, 0.04030995), (16, 0.068588436), (21, 0.64509815)]"
Tenders6162aa1fe1b7f5c73e6fe705,"[(4, 0.21216042), (8, 0.59827554), (14, 0.057398427), (16, 0.07651041)]"
Tenders6162aa1fe1b7f5c73e6fe706,"[(0, 0.24708945), (2, 0.34169167), (4, 0.11262273), (11, 0.08072061), (14, 0.12375047), (16, 0.056994878)]"
Tenders6162aa1fe1b7f5c73e6fe707,"[(4, 0.17837636), (6, 0.49102625), (11, 0.23177402), (16, 0.059513263)]"
Tenders6162aa1fe1b7f5c73e6fe708,"[(3, 0.18175519), (4, 0.12330052), (5, 0.44198224), (11, 0.13193859), (14, 0.08834261)]"
Tenders6162aa1fe1b7f5c73e6fe709,"[(4, 0.08637232), (8, 0.13136183), (11, 0.2987971), (14, 0.40262312), (16, 0.048300423)]"
Tenders6162aa1fe1b7f5c73e6fe70a,"[(4, 0.105873205), (6, 0.15935193), (7, 0.41586706), (8, 0.14183208), (16, 0.13797212)]"
Tenders6162aa1fe1b7f5c73e6fe70b,"[(4, 0.31822294), (11, 0.21854107), (14, 0.2232503), (16, 0.18486816)]"
Tenders6162aa1fe1b7f5c73e6fe70c,"[(4, 0.34643042), (6, 0.10127347), (11, 0.4523911), (16, 0.0562824)]"
Tenders6162aa1fe1b7f5c73e6fe70d,"[(4, 0.15885097), (13, 0.547036), (14, 0.20322809), (16, 0.04967032)]"
Tenders6162aa1fe1b7f5c73e6fe70e,"[(4, 0.22002524), (6, 0.41033202), (16, 0.045830075), (18, 0.080193095), (21, 0.21126133)]"
Tenders6162aa1fe1b7f5c73e6fe70f,"[(0, 0.2034598), (4, 0.17643031), (11, 0.18892333), (13, 0.21366741), (14, 0.14088334), (16, 0.04602722)]"
Tenders6162aa1fe1b7f5c73e6fe710,"[(4, 0.13179529), (11, 0.0684857), (14, 0.51183265), (16, 0.24396965)]"
Tenders6162aa1fe1b7f5c73e6fe711,"[(2, 0.14018936), (4, 0.10225106), (6, 0.17272809), (11, 0.212269), (15, 0.14758864), (16, 0.0651955), (18, 0.12834843)]"
Tenders6162aa1fe1b7f5c73e6fe712,"[(0, 0.21837454), (4, 0.1046072), (7, 0.57211775), (14, 0.065325156)]"
Tenders6162aa1fe1b7f5c73e6fe713,"[(2, 0.1697159), (4, 0.38253826), (11, 0.09898269), (14, 0.1370717), (16, 0.122514546)]"
Tenders6162aa1fe1b7f5c73e6fe714,"[(4, 0.15493625), (11, 0.6007314), (14, 0.040941123), (16, 0.16875102)]"
Tenders6162aa1fe1b7f5c73e6fe715,"[(2, 0.14594555), (4, 0.12484881), (11, 0.067805514), (14, 0.28272042), (16, 0.3347806)]"
Tenders6162aa1fe1b7f5c73e6fe716,"[(4, 0.33453104), (11, 0.28324765), (14, 0.20678703), (16, 0.100017115)]"
Tenders6162aa1fe1b7f5c73e6fe717,"[(4, 0.21839473), (8, 0.22224195), (11, 0.08492312), (14, 0.19007297), (16, 0.108762905), (17, 0.10719265)]"
Tenders6162aa1fe1b7f5c73e6fe718,"[(4, 0.15568058), (5, 0.23173542), (6, 0.07714712), (11, 0.07001838), (12, 0.37013766), (16, 0.059768356)]"
Tenders6162aa1fe1b7f5c73e6fe719,"[(0, 0.16960824), (4, 0.07937467), (11, 0.16254178), (12, 0.31992865), (14, 0.032615792), (16, 0.050051395), (18, 0.16004921)]"
Tenders6162aa1fe1b7f5c73e6fe71a,"[(4, 0.15841176), (12, 0.6443544), (14, 0.03995999), (16, 0.117576845)]"
Tenders6162aa1fe1b7f5c73e6fe71b,"[(4, 0.11834156), (10, 0.2658678), (11, 0.12188864), (14, 0.15888275), (16, 0.055965763), (20, 0.24210505)]"
Tenders6162aa1fe1b7f5c73e6fe71c,"[(4, 0.13909204), (6, 0.1312089), (15, 0.6223638), (16, 0.061286334)]"
Tenders6162aa1fe1b7f5c73e6fe71d,"[(2, 0.10641298), (4, 0.16137035), (11, 0.05130199), (14, 0.0835184), (16, 0.38563108), (20, 0.1573782)]"
Tenders6162aa1fe1b7f5c73e6fe71e,"[(4, 0.11325593), (5, 0.578733), (6, 0.06928488), (11, 0.14818044), (16, 0.052914336)]"
Tenders6162aa1fe1b7f5c73e6fe71f,"[(1, 0.27615246), (4, 0.20326965), (11, 0.089627676), (12, 0.3022342), (14, 0.0488778), (16, 0.047569256)]"
Tenders6162aa1fe1b7f5c73e6fe720,"[(2, 0.07612968), (4, 0.26939365), (9, 0.18235937), (11, 0.06488979), (14, 0.09693577), (16, 0.25224534)]"
Tenders6162aa1fe1b7f5c73e6fe721,"[(4, 0.27089372), (8, 0.28237706), (11, 0.11177879), (14, 0.1149708), (16, 0.1307293)]"
Tenders6162aa1fe1b7f5c73e6fe722,"[(2, 0.28961635), (4, 0.32851514), (11, 0.08467808), (14, 0.107023165), (16, 0.109595336)]"
Tenders6162aa1fe1b7f5c73e6fe723,"[(2, 0.16105385), (4, 0.2941928), (6, 0.1350336), (16, 0.06238024), (21, 0.30630714)]"
Tenders6162aa1fe1b7f5c73e6fe724,"[(2, 0.15248995), (4, 0.2472989), (11, 0.1787592), (14, 0.21269475), (16, 0.12085188)]"
Tenders6162aa1fe1b7f5c73e6fe725,"[(4, 0.15725522), (5, 0.05605014), (11, 0.046913218), (14, 0.21419096), (16, 0.12541932), (21, 0.3487481)]"
Tenders6162aa1fe1b7f5c73e6fe726,"[(4, 0.177758), (6, 0.5179136), (15, 0.20703065), (16, 0.058104802)]"
Tenders6162aa1fe1b7f5c73e6fe727,"[(4, 0.06297963), (11, 0.16826521), (14, 0.41720954), (16, 0.32486242)]"
Tenders6162aa1fe1b7f5c73e6fe728,"[(1, 0.31197253), (4, 0.10352962), (10, 0.15822123), (11, 0.07447949), (14, 0.10528739), (16, 0.21277699)]"
Tenders6162aa1fe1b7f5c73e6fe729,"[(2, 0.17511986), (4, 0.25046745), (9, 0.13114056), (11, 0.099265054), (14, 0.13706306), (16, 0.12280021)]"
Tenders6162aa1fe1b7f5c73e6fe72a,"[(1, 0.055559486), (4, 0.35654828), (6, 0.2935719), (8, 0.19738783), (16, 0.056046743)]"
Tenders6162aa1fe1b7f5c73e6fe72b,"[(0, 0.20155004), (1, 0.15738079), (4, 0.21398115), (11, 0.056692127), (14, 0.23551826), (16, 0.08119051)]"
Tenders6162aa1fe1b7f5c73e6fe72c,"[(4, 0.29620132), (12, 0.21199027), (14, 0.065941356), (16, 0.23980017), (18, 0.14002056)]"
Tenders6162aa1fe1b7f5c73e6fe72d,"[(2, 0.083268955), (4, 0.2082592), (14, 0.069876045), (16, 0.0671423), (18, 0.13995278), (19, 0.38534263)]"
Tenders6162aa1fe1b7f5c73e6fe72e,"[(4, 0.12756233), (11, 0.20266129), (12, 0.32256398), (14, 0.06838056), (16, 0.068998985), (20, 0.17083603)]"
Tenders6162aa1fe1b7f5c73e6fe72f,"[(4, 0.101240054), (11, 0.10390708), (13, 0.20062299), (14, 0.09987546), (16, 0.047264222), (17, 0.41463384)]"
Tenders6162aa1fe1b7f5c73e6fe730,"[(1, 0.51722723), (2, 0.14313336), (4, 0.19281289), (14, 0.04848537), (16, 0.05696442)]"
Tenders6162aa1fe1b7f5c73e6fe731,"[(4, 0.2544519), (11, 0.04275641), (14, 0.07317485), (16, 0.11699581), (21, 0.45868367)]"
Tenders6162aa1fe1b7f5c73e6fe732,"[(2, 0.3024868), (4, 0.12680909), (9, 0.18707122), (12, 0.2160512), (14, 0.054877467), (16, 0.06620252)]"
Tenders6162aa1fe1b7f5c73e6fe733,"[(4, 0.21701466), (6, 0.41031224), (10, 0.266523), (16, 0.06041227)]"
Tenders6162aa1fe1b7f5c73e6fe734,"[(3, 0.44433117), (4, 0.12332539), (9, 0.0618484), (11, 0.2262485), (14, 0.05331706), (19, 0.053816732)]"
Tenders6162aa1fe1b7f5c73e6fe735,"[(1, 0.09215178), (4, 0.59676653), (11, 0.07128152), (14, 0.080093704), (16, 0.092745736)]"
Tenders6162aa1fe1b7f5c73e6fe736,"[(1, 0.43045315), (4, 0.0874367), (5, 0.13887809), (7, 0.036203735), (11, 0.14203696), (14, 0.08434432), (16, 0.05176297)]"
Tenders6162aa1fe1b7f5c73e6fe737,"[(4, 0.15805268), (11, 0.056542378), (14, 0.32417053), (16, 0.40499586)]"
Tenders6162aa1fe1b7f5c73e6fe738,"[(4, 0.15968168), (11, 0.05190625), (12, 0.38771805), (14, 0.07723453), (16, 0.0573034), (20, 0.22672994)]"
Tenders6162aa1fe1b7f5c73e6fe739,"[(1, 0.49200055), (4, 0.10977741), (11, 0.29969496), (16, 0.057209514)]"
Tenders6162aa1fe1b7f5c73e6fe73a,"[(4, 0.17076404), (8, 0.16358091), (11, 0.4717414), (14, 0.07335955), (16, 0.07931646)]"
Tenders6162aa1fe1b7f5c73e6fe73b,"[(0, 0.20246677), (4, 0.19561854), (8, 0.2296835), (11, 0.13299417), (14, 0.11774118), (16, 0.084626116)]"
Tenders6162aa1fe1b7f5c73e6fe73c,"[(1, 0.2333659), (4, 0.19468124), (11, 0.2961938), (13, 0.050536223), (14, 0.11283261), (16, 0.068346165)]"
Tenders6162aa1fe1b7f5c73e6fe73d,"[(3, 0.39679793), (4, 0.16521235), (11, 0.15904751), (13, 0.047234308), (14, 0.18748477)]"
Tenders6162aa1fe1b7f5c73e6fe73e,"[(2, 0.23088884), (4, 0.38095722), (13, 0.23941), (14, 0.045107383), (16, 0.064415924)]"
Tenders6162aa1fe1b7f5c73e6fe73f,"[(4, 0.13935882), (11, 0.31597224), (14, 0.06639097), (16, 0.07984104), (21, 0.3610904)]"
Tenders6162aa1fe1b7f5c73e6fe740,"[(3, 0.48754904), (4, 0.3595398), (14, 0.03649495), (19, 0.08453788)]"
Tenders6162aa1fe1b7f5c73e6fe741,"[(4, 0.30195647), (11, 0.37711838), (12, 0.09400073), (14, 0.058994625), (16, 0.12170042)]"
Tenders6162aa1fe1b7f5c73e6fe742,"[(1, 0.05996592), (4, 0.10562914), (6, 0.10449762), (13, 0.057387874), (14, 0.33773878), (15, 0.24940985), (16, 0.052614495)]"
Tenders6162aa1fe1b7f5c73e6fe743,"[(4, 0.16036156), (11, 0.09510935), (14, 0.5964915), (16, 0.10434777)]"
Tenders6162aa1fe1b7f5c73e6fe744,"[(4, 0.13872957), (9, 0.079747595), (11, 0.17256099), (14, 0.15095045), (16, 0.16791376), (18, 0.24664949)]"
Tenders6162aa1fe1b7f5c73e6fe745,"[(0, 0.38887691), (4, 0.22133708), (11, 0.14275333), (14, 0.13482805), (16, 0.06605929)]"
Tenders6162aa1fe1b7f5c73e6fe746,"[(4, 0.42720816), (6, 0.3146822), (11, 0.17428394), (16, 0.0479851)]"
Tenders6162aa1fe1b7f5c73e6fe747,"[(4, 0.14089362), (13, 0.7081923), (14, 0.049213324), (16, 0.055323094)]"
Tenders6162aa1fe1b7f5c73e6fe748,"[(4, 0.14369437), (12, 0.7320129), (14, 0.03303101), (16, 0.054962497)]"
Tenders6162aa1fe1b7f5c73e6fe749,"[(4, 0.10474835), (8, 0.32352224), (12, 0.3209226), (14, 0.03529371), (16, 0.1778342)]"
Tenders6162aa1fe1b7f5c73e6fe74a,"[(4, 0.12241517), (8, 0.28131565), (13, 0.50510377), (16, 0.049972482)]"
Tenders6162aa1fe1b7f5c73e6fe74b,"[(1, 0.18800567), (2, 0.44154626), (4, 0.14060989), (13, 0.05327488), (14, 0.09491506), (16, 0.048260454)]"
Tenders6162aa1fe1b7f5c73e6fe74c,"[(0, 0.2620202), (1, 0.14329596), (4, 0.17070115), (8, 0.27284938), (14, 0.043589875), (16, 0.06850613)]"
Tenders6162aa1fe1b7f5c73e6fe74d,"[(4, 0.23942873), (11, 0.075682014), (14, 0.5765224), (16, 0.062152017)]"
Tenders6162aa1fe1b7f5c73e6fe74e,"[(0, 0.05848934), (4, 0.24813953), (11, 0.17193681), (14, 0.09651591), (16, 0.39097095)]"
Tenders6162aa1fe1b7f5c73e6fe74f,"[(4, 0.09022891), (9, 0.20743369), (11, 0.13638988), (14, 0.25642887), (16, 0.047767956), (21, 0.2296365)]"
Tenders6162aa1fe1b7f5c73e6fe750,"[(2, 0.19864799), (4, 0.18099625), (11, 0.07709431), (14, 0.0968417), (16, 0.10015552), (20, 0.2832423)]"
Tenders6162aa1fe1b7f5c73e6fe751,"[(4, 0.14786322), (11, 0.404812), (14, 0.051755436), (16, 0.052636668), (17, 0.30723524)]"
Tenders6162aa1fe1b7f5c73e6fe752,"[(2, 0.11706246), (4, 0.30492333), (11, 0.065135665), (14, 0.12059624), (16, 0.09179817), (20, 0.23748873)]"
Tenders6162aa1fe1b7f5c73e6fe753,"[(4, 0.12276143), (11, 0.26880237), (13, 0.28208256), (14, 0.050227486), (16, 0.16667096), (18, 0.0840608)]"
Tenders6162aa1fe1b7f5c73e6fe754,"[(1, 0.32262188), (4, 0.078914195), (11, 0.11880199), (14, 0.070498385), (16, 0.038293216), (20, 0.3444683)]"
Tenders6162aa1fe1b7f5c73e6fe755,"[(4, 0.18399099), (9, 0.39202207), (11, 0.064848475), (14, 0.11962365), (16, 0.17783956)]"
Tenders6162aa1fe1b7f5c73e6fe756,"[(2, 0.18659464), (4, 0.109483756), (14, 0.050941203), (16, 0.061535273), (20, 0.54995626)]"
Tenders6162aa1fe1b7f5c73e6fe757,"[(3, 0.461565), (4, 0.35155776), (14, 0.06220753), (19, 0.083314925)]"
Tenders6162aa1fe1b7f5c73e6fe758,"[(4, 0.14151198), (5, 0.07388625), (8, 0.10381328), (11, 0.15193123), (13, 0.039307922), (14, 0.10604068), (16, 0.0872691), (20, 0.2650092)]"
Tenders6162aa1fe1b7f5c73e6fe759,"[(1, 0.3380935), (4, 0.12793024), (11, 0.115654625), (13, 0.23666757), (14, 0.05999369), (16, 0.080236234)]"
Tenders6162aa1fe1b7f5c73e6fe75a,"[(3, 0.3159064), (4, 0.1359117), (8, 0.09921302), (10, 0.19427814), (11, 0.116985634), (14, 0.042977728), (15, 0.061450344)]"
Tenders6162aa1fe1b7f5c73e6fe75b,"[(3, 0.25187746), (4, 0.11662589), (11, 0.07851168), (14, 0.19299398), (19, 0.31846103)]"
Tenders6162aa1fe1b7f5c73e6fe75c,"[(2, 0.29394183), (4, 0.14228022), (11, 0.14648466), (14, 0.1856757), (16, 0.06164353), (18, 0.12896414)]"
Tenders6162aa1fe1b7f5c73e6fe75d,"[(4, 0.13493647), (14, 0.2804457), (16, 0.066566326), (20, 0.33043244), (21, 0.13884437)]"
Tenders6162aa1fe1b7f5c73e6fe75e,"[(1, 0.1348572), (4, 0.25596705), (11, 0.26488727), (14, 0.1873176), (16, 0.09161428)]"
Tenders6162aa1fe1b7f5c73e6fe75f,"[(4, 0.089021884), (5, 0.0487036), (14, 0.1755312), (15, 0.59532225), (16, 0.05747921)]"
Tenders6162aa1fe1b7f5c73e6fe760,"[(4, 0.1216098), (11, 0.70061743), (14, 0.06553726), (16, 0.063170396)]"
Tenders6162aa1fe1b7f5c73e6fe761,"[(1, 0.47612196), (4, 0.112174645), (11, 0.05061776), (13, 0.21908598), (14, 0.04951913), (16, 0.056610197)]"
Tenders6162aa1fe1b7f5c73e6fe762,"[(0, 0.27474236), (4, 0.1368526), (11, 0.23417038), (13, 0.03202381), (14, 0.23097597), (16, 0.05552241)]"
Tenders6162aa1fe1b7f5c73e6fe763,"[(2, 0.11708195), (4, 0.16779037), (11, 0.23755038), (14, 0.078732945), (15, 0.2572356), (16, 0.088500775)]"
Tenders6162aa1fe1b7f5c73e6fe764,"[(2, 0.15900025), (3, 0.4278842), (4, 0.12257918), (11, 0.09612673), (14, 0.14796518)]"
Tenders6162aa1fe1b7f5c73e6fe765,"[(4, 0.327084), (11, 0.10777299), (14, 0.059505574), (16, 0.060174257), (17, 0.41133943)]"
Tenders6162aa1fe1b7f5c73e6fe766,"[(2, 0.09056451), (4, 0.092224196), (9, 0.35034642), (11, 0.08249665), (13, 0.21710056), (14, 0.035808925), (16, 0.052318927), (19, 0.049268294)]"
Tenders6162aa1fe1b7f5c73e6fe767,"[(4, 0.48883533), (9, 0.15461127), (11, 0.16681775), (14, 0.10502393), (16, 0.050802853)]"
Tenders6162aa1fe1b7f5c73e6fe768,"[(2, 0.30878747), (4, 0.13130783), (9, 0.15497103), (11, 0.035793573), (14, 0.097905695), (16, 0.22354718)]"
Tenders6162aa1fe1b7f5c73e6fe769,"[(3, 0.15791723), (4, 0.25212535), (11, 0.13666041), (14, 0.2292243), (16, 0.17805214)]"
Tenders6162aa1fe1b7f5c73e6fe76a,"[(3, 0.28770387), (4, 0.16320693), (11, 0.07441559), (14, 0.19054182), (20, 0.23125099)]"
Tenders6162aa1fe1b7f5c73e6fe76b,"[(1, 0.157242), (4, 0.2204691), (11, 0.0566227), (13, 0.36405268), (14, 0.076052316), (16, 0.07523682)]"
Tenders6162aa1fe1b7f5c73e6fe76c,"[(0, 0.27104497), (4, 0.3882119), (11, 0.1335424), (14, 0.11071695), (16, 0.057374544)]"
Tenders6162aa1fe1b7f5c73e6fe76d,"[(1, 0.42005515), (4, 0.1358827), (11, 0.056160137), (13, 0.1333543), (14, 0.1559704), (16, 0.05933061)]"
Tenders6162aa1fe1b7f5c73e6fe76e,"[(2, 0.13707332), (4, 0.116535746), (14, 0.055999067), (16, 0.067223184), (20, 0.5794003)]"
Tenders6162aa1fe1b7f5c73e6fe76f,"[(0, 0.068657175), (4, 0.1978088), (11, 0.14220646), (14, 0.47655207), (16, 0.06873548)]"
Tenders6162aa1fe1b7f5c73e6fe770,"[(4, 0.43511078), (11, 0.21651672), (14, 0.111329086), (16, 0.06311086), (18, 0.13053863)]"
Tenders6162aa1fe1b7f5c73e6fe771,"[(4, 0.17787778), (11, 0.6545861), (14, 0.07610166), (16, 0.05201868)]"
Tenders6162aa1fe1b7f5c73e6fe772,"[(4, 0.114445165), (6, 0.2225349), (11, 0.5688679), (16, 0.056570474)]"
Tenders6162aa1fe1b7f5c73e6fe773,"[(4, 0.16033377), (11, 0.051266227), (14, 0.6495476), (16, 0.07826674)]"
Tenders6162aa1fe1b7f5c73e6fe774,"[(2, 0.07911576), (4, 0.18680434), (8, 0.20852809), (11, 0.118986376), (12, 0.24715441), (14, 0.07092234), (16, 0.05546779)]"
Tenders6162aa1fe1b7f5c73e6fe775,"[(3, 0.2849375), (4, 0.1494222), (8, 0.25091997), (14, 0.15115494), (21, 0.13241851)]"
Tenders6162aa1fe1b7f5c73e6fe776,"[(4, 0.0970255), (13, 0.68153274), (14, 0.05674459), (16, 0.12508106)]"
Tenders6162aa1fe1b7f5c73e6fe777,"[(4, 0.109081626), (11, 0.051371183), (12, 0.6992086), (14, 0.054238062), (16, 0.049916636)]"
Tenders6162aa1fe1b7f5c73e6fe778,"[(3, 0.38440898), (4, 0.27402768), (11, 0.058553305), (14, 0.22273001)]"
Tenders6162aa1fe1b7f5c73e6fe779,"[(4, 0.15628916), (13, 0.16501802), (14, 0.09714106), (16, 0.065753095), (17, 0.46685138)]"
Tenders6162aa1fe1b7f5c73e6fe77a,"[(0, 0.13956985), (4, 0.10449402), (9, 0.39250615), (11, 0.16475113), (14, 0.040772524), (16, 0.120552294)]"
Tenders6162aa1fe1b7f5c73e6fe77b,"[(1, 0.24245659), (4, 0.100397356), (11, 0.07152906), (14, 0.037603356), (16, 0.17428926), (21, 0.3438696)]"
Tenders6162aa1fe1b7f5c73e6fe77c,"[(0, 0.2324518), (4, 0.17348331), (6, 0.47565177), (16, 0.066867255)]"
Tenders6162aa1fe1b7f5c73e6fe77d,"[(4, 0.100949116), (11, 0.5145004), (14, 0.28961408), (16, 0.06193034)]"
Tenders6162aa1fe1b7f5c73e6fe77e,"[(4, 0.14349489), (5, 0.20547658), (8, 0.15639783), (9, 0.2859982), (11, 0.041271273), (14, 0.0539873), (16, 0.07135052)]"
Tenders6162aa1fe1b7f5c73e6fe77f,"[(4, 0.33463913), (11, 0.2826239), (14, 0.20729525), (16, 0.10002481)]"
Tenders6162aa1fe1b7f5c73e6fe780,"[(3, 0.5606772), (4, 0.15848917), (14, 0.09049583), (16, 0.13095056)]"
Tenders6162aa1fe1b7f5c73e6fe781,"[(1, 0.23842868), (2, 0.0729847), (4, 0.20209326), (11, 0.2524603), (14, 0.10857885), (16, 0.076202326)]"
Tenders6162aa1fe1b7f5c73e6fe782,"[(3, 0.3032869), (4, 0.4582609), (11, 0.13904183), (14, 0.05983915)]"
Tenders6162aa1fe1b7f5c73e6fe783,"[(1, 0.050924994), (4, 0.10354717), (14, 0.4168169), (15, 0.34023225), (16, 0.05136267)]"
Tenders6162aa1fe1b7f5c73e6fe784,"[(1, 0.31404293), (4, 0.12571695), (6, 0.25320706), (11, 0.091437906), (13, 0.07743544), (16, 0.09445319)]"
Tenders6162aa1fe1b7f5c73e6fe785,"[(4, 0.24863747), (11, 0.055988673), (14, 0.08278672), (16, 0.25938022), (21, 0.29577523)]"
Tenders6162aa1fe1b7f5c73e6fe786,"[(2, 0.07925981), (4, 0.24205245), (10, 0.34665188), (11, 0.044782117), (14, 0.066960365), (16, 0.17585427)]"
Tenders6162aa1fe1b7f5c73e6fe787,"[(4, 0.12918739), (11, 0.3853293), (14, 0.08606713), (16, 0.35049245)]"
